0,0148;0,1497
0,9795;0,0019
0,0021;0,2073
0,9021;0,0077
0,0001;0,3916
0,0142;0,1536
0,0173;0,1478
0,1676;0,1958
0,2300;0,1075
0,0000;0,5912
0,0087;0,1612
0,9019;0,0134
0,0002;0,2265
0,7594;0,0154
0,8409;0,0230
0,0306;0,1651
0,3419;0,0480
0,1512;0,2073
0,9671;0,0058
0,0088;0,1593
0,0488;0,1555
0,0001;0,3608
0,0002;0,2092
0,0085;0,1651
0,0000;0,6008
0,0033;0,1766
0,0253;0,1497
0,0001;0,3800
0,4072;0,1977
0,6665;0,1363
0,0162;0,1420
0,0037;0,1689
0,3077;0,0499
0,0002;0,2303
0,0003;0,3474
0,8319;0,2188
0,1589;0,4280
0,0000;0,2860
0,0048;0,2610
0,0637;0,1843
0,9062;0,1056
0,0029;0,1862
0,9798;0,0038
0,0020;0,2188
0,0026;0,2418
0,0000;0,3781
0,0025;0,2015
0,6406;0,2015
0,4902;0,0672
0,0000;0,4837
0,8088;0,1689
0,9797;0,0038
0,0024;0,2035
0,0075;0,1823
0,0096;0,1785
0,0005;0,2361
0,5138;0,0806
0,8074;0,4645
0,0160;0,1862
0,0042;0,1727
0,0194;0,1516
0,1758;0,1094
0,1782;0,1804
0,0008;0,2745
0,0226;0,5029
1,0000;0,1228
0,0027;0,2610
0,2263;0,2553
0,0952;0,1382
0,0078;0,1843
0,0447;0,3071
0,0000;0,5432
0,0326;0,2169
0,8425;0,0864
0,0006;0,2514
0,2600;0,1017
0,0011;0,2802
0,0032;0,2514
0,0002;0,2745
0,0032;0,2035
0,4169;0,0787
0,0001;0,3033
0,0040;0,1593
0,0049;0,2188
0,0070;0,1977
0,0002;0,2687
0,8575;0,0461
0,0127;0,1516
0,0562;0,1420
0,0336;0,2994
0,0000;0,4914
0,7131;0,1132
0,0002;0,2553
0,9900;0,0019
0,2906;0,2380
0,0011;0,2898
0,9688;0,0058
0,7851;0,3282
0,8004;0,2073
0,1492;0,0940
0,0062;0,2207
0,0001;0,2841
0,0038;0,1785
0,1304;0,0998
0,0666;0,1363
0,3555;0,4184
0,0003;0,3666
0,0061;0,1843
0,0050;0,1593
0,0000;0,4779
0,6299;0,0384
0,0000;0,4107
1,0000;0,0691
0,5829;0,0518
0,4125;0,3877
0,0010;0,1862
0,0202;0,1785
0,0001;0,3608
0,6799;0,4549
0,0770;0,4319
0,0040;0,1843
0,0404;0,2975
0,0016;0,3455
0,0485;0,1228
0,6498;0,1881
0,0002;0,2399
0,0938;0,1305
0,0098;0,1612
0,1255;0,1094
0,0005;0,2706
0,5133;0,0883
0,0214;0,2495
0,0002;0,2572
0,0003;0,4031
0,9898;0,0019
0,1206;0,1324
0,0863;0,0729
0,0826;0,0576
0,0275;0,0883
0,1954;0,0365
0,0001;0,5374
0,0127;0,1075
0,0332;0,0883
0,0001;0,2073
0,0422;0,0806
0,4186;0,1382
0,7153;0,1363
0,9056;0,0134
0,0025;0,2994
0,0018;0,1766
0,0198;0,1977
0,0932;0,0633
0,4369;0,2150
0,9113;0,0019
1,0000;0,1267
0,0011;0,2188
0,5850;0,1497
0,0013;0,4702
0,0802;0,1804
0,0000;0,4242
0,1853;0,0441
0,9471;0,0096
0,7641;0,2764
0,0002;0,3033
0,9363;0,0115
0,7073;0,0557
0,9225;0,0096
0,8591;0,0211
0,1460;0,0441
0,0308;0,2994
0,9551;0,0019
0,0039;0,6046
0,1452;0,0422
0,0674;0,0806
0,0051;0,1056
0,9553;0,0019
0,1057;0,0480
0,0054;0,1747
0,1703;0,0614
0,0191;0,2841
0,9841;0,0019
0,0233;0,1900
0,1576;0,1689
1,0000;0,0806
0,4123;0,0211
0,0006;0,3551
0,1701;0,2361
0,0019;0,1612
0,9889;0,0019
0,1170;0,3013
0,2767;0,0595
0,2525;0,1152
0,7578;0,1209
0,2776;0,0845
0,7697;0,0288
0,0015;0,3378
0,0039;0,1977
0,7608;0,4645
0,8172;0,0518
0,1304;0,0461
0,1259;0,0461
0,0041;0,1516
0,0102;0,1363
0,0038;0,1478
0,1364;0,0499
0,8988;0,0019
0,1215;0,0461
0,1428;0,0422
0,8025;0,0384
0,0009;0,2226
0,3762;0,2591
0,0011;0,1977
1,0000;0,4223
0,0147;0,1478
0,0001;0,2879
0,0000;0,6430
0,9133;0,0019
0,8484;0,0154
0,3232;0,0326
0,7302;0,0537
0,9548;0,0019
0,6046;0,0134
0,5423;0,0672
0,2617;0,0326
0,7484;0,0921
0,0146;0,1036
0,8265;0,0557
0,9681;0,0038
0,9804;0,0019
0,0072;0,1459
0,3871;0,0480
0,0068;0,1651
0,0972;0,0729
0,0001;0,2764
1,0000;0,0480
0,0001;0,2764
0,9161;0,0038
0,7899;0,0595
0,1458;0,0557
0,1297;0,0614
0,0175;0,2131
0,0001;0,4319
0,0350;0,1708
0,0004;0,3186
0,0000;0,5278
0,9493;0,0058
0,0159;0,2591
0,1998;0,0403
0,1605;0,0557
0,0010;0,1977
0,0164;0,1516
0,0000;0,3225
0,0000;0,3071
0,0179;0,1593
0,2294;0,1152
0,0009;0,2265
0,9124;0,0038
0,0004;0,2745
0,0804;0,0749
0,9800;0,0019
0,8792;0,0038
0,9681;0,0038
0,6296;0,0211
0,4355;0,1382
0,9826;0,0019
0,0084;0,5067
0,9401;0,0019
0,0539;0,0864
0,9509;0,0019
0,8702;0,0038
0,8192;0,0653
0,0234;0,2821
0,3167;0,0749
0,0009;0,2226
0,0180;0,3301
0,0767;0,2035
0,0272;0,1651
0,8583;0,0211
0,1290;0,2035
0,7606;0,0979
0,0165;0,1689
0,0063;0,1900
0,0137;0,2898
0,0000;0,4971
0,0393;0,1708
0,3519;0,0883
0,5579;0,0173
0,4272;0,0422
0,0280;0,0940
0,0007;0,2380
0,9468;0,0019
0,0433;0,1228
0,0249;0,0960
0,0001;0,2706
0,0328;0,0864
0,0065;0,1785
0,9669;0,0019
0,0251;0,1555
0,9326;0,0019
0,6839;0,0077
0,2742;0,0365
0,2542;0,0384
0,8718;0,0441
0,0003;0,2802
0,0029;0,2534
0,6201;0,2399
0,0000;0,3685
0,0034;0,2073
0,0001;0,3071
0,8840;0,2054
0,0003;0,2687
0,0001;0,2687
0,0019;0,2035
0,0550;0,1324
0,8795;0,0921
0,0668;0,1171
0,9702;0,0019
0,7631;0,0211
0,9178;0,0019
0,0097;0,2322
1,0000;0,0288
0,9887;0,0019
0,0112;0,1036
0,9869;0,0019
0,5445;0,0134
0,3923;0,0557
0,0866;0,3263
0,0058;0,1363
0,9097;0,0134
0,5396;0,0441
0,1112;0,0499
0,0351;0,0729
0,9774;0,0192
0,0629;0,1440
0,1175;0,1823
0,0004;0,2726
0,0378;0,1574
1,0000;0,2418
0,0850;0,1612
0,9292;0,0960
0,9303;0,0115
0,0059;0,2188
0,9630;0,1708
0,0001;0,2956
0,0009;0,2534
0,0698;0,1440
0,0358;0,1401
0,0554;0,4050
0,9298;0,0134
0,0447;0,2534
0,0020;0,1958
0,0092;0,1708
0,0006;0,2706
0,0001;0,2937
0,1365;0,0806
0,6044;0,0672
0,2796;0,0845
0,0027;0,1977
0,2879;0,0979
0,9461;0,0096
0,3361;0,0537
0,5090;0,0864
0,0608;0,2015
0,8034;0,0115
0,0074;0,1785
0,0006;0,2131
0,0070;0,1939
0,0358;0,1401
0,2227;0,0384
0,0044;0,1919
0,7824;0,0134
0,0095;0,1555
0,3951;0,0230
0,9691;0,0019
0,0053;0,1555
0,9677;0,0019
0,0002;0,2361
1,0000;0,1823
0,1234;0,0461
0,5747;0,2783
0,0027;0,2898
0,1966;0,0403
0,0020;0,1823
0,9318;0,0019
0,0079;0,1497
0,9463;0,0019
0,0000;0,4626
0,7680;0,2322
0,0000;0,6756
0,0977;0,1958
0,0050;0,1651
0,0038;0,2399
0,0015;0,1670
0,0091;0,1862
1,0000;0,4434
0,2273;0,0979
0,0720;0,1881
0,0000;0,3570
0,0000;0,3052
0,7891;0,0403
0,7217;0,3992
0,3665;0,1689
0,1075;0,0461
0,0111;0,1689
0,0000;0,5029
0,5711;0,5202
0,9884;0,0019
1,0000;0,3455
0,0481;0,1363
0,0067;0,1248
0,0072;0,1516
0,9647;0,0019
0,0165;0,1996
0,0637;0,0576
0,9732;0,0019
0,9465;0,0019
0,9647;0,0019
0,0076;0,1152
0,9646;0,0019
0,0023;0,1344
0,0025;0,1862
0,0590;0,0576
0,9861;0,0019
0,2103;0,3033
0,1697;0,0403
0,9699;0,0019
0,0438;0,1459
0,0015;0,2169
0,0015;0,2169
0,0241;0,1785
0,0000;0,4223
0,0568;0,1344
0,0002;0,2975
0,0012;0,2457
0,0000;0,3628
0,0013;0,2015
0,9503;0,0019
0,1623;0,0384
0,0241;0,0749
0,0581;0,0576
0,9250;0,0019
0,9520;0,0019
0,0470;0,0576
0,9413;0,0019
0,0602;0,0595
0,8999;0,0019
0,8235;0,1574
0,0160;0,1919
0,0009;0,1996
0,7983;0,3935
0,1331;0,1113
0,0008;0,1900
0,2520;0,1190
0,9724;0,0038
0,0032;0,3800
0,2732;0,0672
0,0253;0,1593
0,0591;0,1209
0,1641;0,1747
0,1117;0,0653
0,6989;0,1382
0,0371;0,0883
0,0336;0,1190
0,0456;0,0787
0,0001;0,5816
0,3208;0,6257
0,8215;0,0115
0,0003;0,3608
0,0890;0,0518
0,0397;0,0787
0,4051;0,0211
0,0372;0,1766
0,9254;0,0019
0,0023;0,1766
0,0905;0,0557
0,3570;0,0307
0,8587;0,1382
0,0004;0,3340
0,8280;0,0326
0,1864;0,1747
0,0317;0,2591
0,3334;0,4088
0,1626;0,1919
0,0043;0,1958
0,1083;0,1036
0,0018;0,2131
0,0016;0,2572
0,0353;0,1190
0,3523;0,0422
0,0101;0,1670
0,0018;0,2226
0,0252;0,1843
0,0697;0,1536
0,0001;0,3685
0,0818;0,1190
0,9850;0,0019
0,1637;0,0729
0,8469;0,0230
0,0016;0,1631
0,0000;0,2649
0,0183;0,1209
0,9820;0,0019
0,8581;0,0096
0,0577;0,1440
0,8632;0,0864
0,0172;0,1516
0,3462;0,0365
0,0034;0,1017
0,8264;0,0038
0,0025;0,1881
0,8924;0,0077
0,5063;0,0768
0,2067;0,1228
0,0850;0,0537
0,0062;0,1363
0,0561;0,1171
0,9044;0,0019
0,0199;0,1536
0,7080;0,0115
0,0009;0,1958
0,8896;0,0019
0,0008;0,2553
0,0010;0,1555
0,0040;0,1747
0,1755;0,0614
0,2156;0,0845
0,3106;0,0787
0,4573;0,0230
0,9694;0,0019
0,0248;0,0691
0,9774;0,0019
0,1355;0,0787
0,0057;0,1612
0,0301;0,1152
0,2510;0,0307
0,0007;0,1939
0,8886;0,0038
0,0004;0,2937
0,0056;0,1305
0,0241;0,1843
0,0874;0,0499
0,9773;0,0019
0,0032;0,1401
1,0000;0,2015
0,0318;0,0557
0,0003;0,2783
0,0014;0,2188
0,1562;0,0940
0,0041;0,1900
0,0048;0,1631
0,4479;0,0653
0,1120;0,1209
0,0082;0,2150
0,1576;0,2380
0,1809;0,1382
0,0003;0,2322
0,0578;0,1267
0,0058;0,2534
0,9197;0,0154
0,2468;0,1804
0,8768;0,0518
0,3736;0,0806
0,0357;0,1881
0,1674;0,1094
0,0301;0,2035
0,0803;0,1075
0,1175;0,0845
0,3387;0,2361
0,0368;0,1862
0,8504;0,2111
0,0000;0,5259
0,8588;0,1939
0,0001;0,3129
0,0122;0,1766
0,0678;0,0768
0,7684;0,1324
0,0008;0,2380
0,0742;0,0998
0,0028;0,1651
0,0004;0,3436
0,0000;0,4395
0,0708;0,0883
0,0016;0,3858
0,0002;0,2418
0,0003;0,3052
0,0919;0,1363
0,0000;0,6987
0,0036;0,2169
0,7470;0,4319
0,0494;0,1785
0,1219;0,3417
0,0286;0,1536
0,6788;0,2591
0,0058;0,1900
0,0172;0,4990
0,0018;0,2092
0,0001;0,2649
0,1353;0,1152
0,2958;0,3916
0,0285;0,2111
0,0005;0,2572
0,0000;0,5067
0,0094;0,1900
0,5176;0,0269
0,9473;0,0768
0,2419;0,0749
0,0084;0,5413
0,0620;0,1344
0,0270;0,1766
0,7716;0,3493
0,2743;0,0749
0,0098;0,1420
0,0111;0,2035
0,0629;0,1555
0,0004;0,2917
0,0003;0,2706
0,4431;0,0960
0,0706;0,1401
0,0118;0,1478
0,9571;0,0077
0,0060;0,1977
0,0902;0,1459
0,0987;0,1324
0,7130;0,0749
0,0048;0,2131
0,0002;0,6084
0,0013;0,2169
0,0040;0,1823
0,0081;0,1708
0,0020;0,2399
0,0003;0,2476
0,0034;0,2169
0,0303;0,1324
0,0004;0,2706
0,0009;0,2399
0,0017;0,1862
0,0029;0,1478
0,0311;0,1401
0,9897;0,0019
0,0530;0,1478
0,8057;0,5489
0,0033;0,1977
0,7198;0,0461
0,0149;0,2131
0,8073;0,1497
0,1078;0,2630
0,4118;0,2054
0,2973;0,1190
0,2702;0,1171
0,0103;0,5393
0,3364;0,1670
0,1721;0,0921
0,8343;0,1516
0,0097;0,1497
0,0214;0,2035
0,0282;0,1459
0,0011;0,2860
0,9798;0,0038
0,0000;0,5931
0,3174;0,1094
0,5703;0,4127
0,2530;0,1190
0,9062;0,3916
0,0043;0,2649
0,0007;0,3417
0,0005;0,3628
0,2821;0,0787
0,7113;0,0461
0,0011;0,2073
0,0569;0,4280
0,9393;0,0115
0,0003;0,2841
0,0011;0,2054
0,0001;0,3301
0,0387;0,1996
0,0659;0,1440
0,0473;0,3148
0,6974;0,1248
0,0009;0,2342
0,3603;0,0806
0,0026;0,4338
0,0000;0,6833
0,6887;0,0518
0,0000;0,2668
0,0158;0,2150
0,0051;0,2054
0,7133;0,0921
0,8555;0,4760
0,0446;0,1324
0,0102;0,2322
0,4668;0,4242
0,0906;0,3762
0,0361;0,2342
1,0000;0,2879
0,7581;0,1440
0,0241;0,1459
0,0002;0,2265
0,0000;0,3167
0,0082;0,2495
0,3394;0,1804
1,0000;0,1708
0,0436;0,1017
0,3904;0,0902
0,7074;0,4069
0,0307;0,6603
0,0003;0,2226
0,1841;0,1209
0,3745;0,0480
0,6086;0,1036
0,2310;0,0749
0,9900;0,0019
0,0762;0,2150
0,0033;0,2111
0,0046;0,1689
0,0919;0,4645
0,9385;0,0115
0,0000;0,3359
0,0018;0,1996
0,0016;0,1900
0,0000;0,2975
0,0003;0,1958
0,0012;0,2073
0,0538;0,1152
0,0269;0,1804
0,0011;0,2361
0,0009;0,2322
0,7424;0,0845
0,8121;0,0134
0,0004;0,2226
0,9480;0,0019
0,0004;0,3378
0,9656;0,0019
0,0007;0,1631
0,9686;0,0019
0,1910;0,0499
0,0095;0,1555
0,0000;0,3551
0,7098;0,1593
0,9652;0,0019
0,9875;0,0019
0,8910;0,0019
0,9653;0,0019
0,9332;0,0115
0,9072;0,0019
0,1754;0,1689
0,1373;0,0461
0,2410;0,1497
0,0002;0,3282
0,9634;0,0019
1,0000;0,1747
0,2633;0,0269
0,0004;0,2476
0,8384;0,0058
0,8112;0,0038
0,0008;0,1977
0,0086;0,2246
0,5915;0,0192
0,9886;0,0019
0,0770;0,0518
0,0000;0,4741
0,3397;0,1708
0,6647;0,2687
0,0084;0,1823
0,9738;0,0038
0,8682;0,0422
0,0004;0,2380
0,0265;0,1804
0,0048;0,3916
0,9753;0,0019
0,0916;0,1440
0,9633;0,0019
0,9763;0,0019
0,3489;0,0269
0,0251;0,1113
0,1309;0,0441
0,0026;0,1785
0,5307;0,5451
0,8150;0,0058
0,0019;0,2054
0,1712;0,3282
0,9634;0,0019
0,3539;0,0250
0,4227;0,0787
0,0075;0,1727
0,8441;0,0096
0,0050;0,1823
0,0173;0,1516
0,0046;0,1459
0,1415;0,2169
0,9190;0,0096
0,0005;0,3321
0,9868;0,0019
0,0005;0,2706
0,0070;0,3954
0,9317;0,0077
0,9900;0,0019
0,9765;0,0038
0,0789;0,2246
0,0052;0,1651
0,0011;0,2553
0,0107;0,1555
0,0046;0,1612
0,9680;0,0019
0,0063;0,2073
0,0080;0,1651
0,0001;0,2495
0,0002;0,2361
0,1558;0,2284
0,8196;0,0211
0,0576;0,0749
0,2453;0,0845
0,0994;0,0749
0,0031;0,2265
0,0015;0,2054
0,0002;0,2188
0,0000;0,3512
0,0029;0,1823
0,0703;0,0921
0,9872;0,0019
0,0116;0,1689
0,9684;0,0019
0,9847;0,0019
0,0152;0,1862
0,0292;0,1478
0,0009;0,2687
0,4218;0,0441
0,9377;0,0096
0,9877;0,0019
0,8987;0,4050
0,2283;0,0499
0,0066;0,1651
0,1089;0,0710
0,9042;0,0077
0,9900;0,0019
0,7078;0,3512
0,9642;0,0019
0,8802;0,0038
0,2839;0,0326
0,7507;0,0154
0,0278;0,2514
1,0000;0,0307
0,0000;0,3954
0,2700;0,0614
0,7459;0,2514
0,7577;0,0461
0,0920;0,1900
0,1543;0,0499
0,0046;0,1977
0,9824;0,0019
1,0000;0,0307
0,2367;0,1420
0,0208;0,2802
0,0009;0,2380
0,0001;0,4395
0,0108;0,1881
0,0003;0,2207
0,7917;0,2553
0,1946;0,3033
0,7770;0,0422
0,0001;0,3129
0,1981;0,2745
0,0022;0,2898
0,0126;0,2169
0,0015;0,2361
0,9291;0,0134
0,9495;0,0019
0,0013;0,1977
0,1473;0,0576
0,1441;0,0537
1,0000;0,0384
0,1207;0,0557
0,0007;0,1996
0,2401;0,0365
0,0705;0,0979
0,9509;0,0019
0,0104;0,1497
0,0868;0,0576
0,3989;0,1766
0,8851;0,0019
0,1965;0,0537
0,9594;0,1958
0,0353;0,3570
0,0026;0,1516
0,0109;0,2111
0,9766;0,0038
0,9376;0,0058
0,0001;0,3378
0,0182;0,1977
0,0239;0,1919
0,0000;0,8426
0,0004;0,2457
0,0064;0,3340
0,0003;0,2783
0,0012;0,2476
0,4531;0,2035
0,0013;0,2169
0,3295;0,0288
0,9634;0,0038
0,1721;0,0422
0,6897;0,0710
0,0914;0,0537
1,0000;0,0614
0,0763;0,0691
0,0265;0,1689
0,5126;0,0230
0,2473;0,0979
0,1148;0,0537
0,2439;0,0307
0,9689;0,0038
0,0010;0,3301
0,9168;0,0134
0,0032;0,2668
0,0304;0,1651
0,0723;0,2265
0,0372;0,5029
0,0000;0,3186
0,7133;0,1478
0,0059;0,1804
0,0002;0,2937
0,0028;0,3071
0,0103;0,1689
0,9282;0,0134
0,0645;0,1286
0,0000;0,4069
0,0012;0,2418
0,0019;0,1727
0,3866;0,0595
0,0056;0,1516
0,8290;0,0499
0,9219;0,0038
0,4015;0,0173
0,0092;0,1440
0,0875;0,0499
0,0107;0,1996
0,9867;0,0019
0,2308;0,0998
0,2128;0,0250
0,8451;0,0154
0,8231;0,0134
0,7396;0,0576
0,0294;0,1593
0,0081;0,1209
0,8259;0,0518
0,0949;0,0845
0,9484;0,0019
0,0060;0,1516
0,1350;0,0461
0,0002;0,2438
0,0029;0,1363
0,3218;0,3186
0,1244;0,2284
0,0102;0,1977
0,0406;0,2380
0,0259;0,1996
0,2766;0,0998
0,9668;0,0038
0,0025;0,2035
0,9578;0,0058
0,8466;0,0653
0,9276;0,0134
0,0169;0,2956
0,2827;0,0960
0,0010;0,1651
0,8997;0,1171
0,1386;0,1267
0,5671;0,3628
0,0090;0,1516
0,8394;0,1113
0,7265;0,0230
0,0094;0,1651
0,6452;0,1516
0,4907;0,3781
0,0024;0,2284
0,0051;0,1689
0,0433;0,0921
0,0061;0,2284
0,9720;0,0019
1,0000;0,1152
0,0688;0,0960
0,0020;0,1996
0,0007;0,2265
0,0087;0,2591
0,0192;0,1363
0,0042;0,2207
0,0049;0,1612
0,1575;0,1305
0,6448;0,1344
0,0073;0,1939
0,0006;0,2035
1,0000;1,0000
0,0011;0,2322
0,0001;0,2495
0,0143;0,1363
0,0001;0,2937
1,0000;0,0211
0,0001;0,2802
0,0047;0,1843
0,0103;0,1651
0,0384;0,1305
0,0009;0,2111
0,3114;0,0441
0,0055;0,1593
0,7087;0,0384
0,9683;0,0019
0,9643;0,0019
0,0002;0,2265
0,0103;0,1574
0,9859;0,0019
0,2640;0,4280
0,9849;0,0019
0,9137;0,0134
0,9851;0,0019
0,9843;0,0019
0,1901;0,2207
0,0210;0,1766
0,0042;0,1785
0,9194;0,0077
0,7772;0,0192
0,0499;0,1228
0,9846;0,0019
0,9526;0,0058
0,9576;0,0038
0,9635;0,0019
0,7622;0,2591
0,9410;0,2303
0,0008;0,1958
0,4222;0,0288
0,0009;0,1958
0,0518;0,1708
0,9334;0,0096
0,0107;0,2035
0,2156;0,0768
0,0002;0,2764
0,0926;0,1267
0,0001;0,2687
0,0023;0,1900
0,0003;0,2361
0,0000;0,2975
0,0638;0,1132
0,1124;0,2303
0,0279;0,1478
0,9845;0,0019
0,0000;0,5432
0,7315;0,2457
0,0032;0,1881
0,5246;0,0921
0,9679;0,0019
0,0071;0,1497
0,0181;0,1344
0,7957;0,0192
0,9579;0,0019
0,0037;0,2649
0,0007;0,2265
0,0076;0,1574
0,0251;0,1440
0,0688;0,1286
0,0001;0,2188
0,4249;0,0326
0,1290;0,0806
0,0010;0,2764
0,0002;0,2380
0,1625;0,1651
0,0003;0,2342
0,0012;0,2284
0,0007;0,2534
0,0105;0,2457
0,0003;0,2303
0,8914;0,0154
0,0005;0,3493
0,9263;0,0058
0,0003;0,2438
0,9752;0,0038
0,0024;0,2956
0,1801;0,5605
0,5858;0,0864
0,0805;0,0749
0,0001;0,3992
0,0000;0,4664
0,0856;0,0921
0,9110;0,0134
0,0044;0,1727
0,9855;0,0019
0,3410;0,0845
1,0000;0,2342
0,0084;0,1804
0,0000;0,2821
0,9752;0,0019
0,0000;0,2860
0,0028;0,1977
0,0270;0,1881
0,0028;0,2035
0,0005;0,2054
0,1450;0,0806
0,9263;0,5413
0,0029;0,1574
0,0031;0,5106
0,8006;0,5988
0,0000;0,3417
0,0000;0,2937
0,9830;0,0019
0,0019;0,1747
0,0001;0,2821
0,0005;0,2054
0,1033;0,2265
0,0717;0,2150
0,0001;0,2745
0,0116;0,1305
0,2939;0,3628
0,0000;0,4223
0,0064;0,1612
0,0058;0,1708
0,0599;0,2092
0,5097;0,0576
0,8666;0,0441
0,9613;0,0019
0,0044;0,2284
0,0001;0,2668
0,4957;0,1363
0,0005;0,2131
0,7105;0,1017
0,0001;0,2821
0,6616;0,0288
0,0965;0,0806
0,9747;0,0019
0,0556;0,1401
0,6074;0,0288
0,0029;0,1862
0,1406;0,2188
0,0000;0,3628
0,0102;0,1190
0,9842;0,0019
0,0000;0,4184
0,0002;0,2937
0,0293;0,2438
0,3074;0,1267
0,0304;0,2668
0,6712;0,0250
0,9833;0,0019
0,0239;0,1631
0,9724;0,0019
0,0001;0,4319
0,0047;0,1631
0,0097;0,1420
0,9725;0,0019
0,0286;0,1401
0,0073;0,1497
0,9736;0,0019
0,0091;0,1881
0,0043;0,2937
0,2310;0,0787
0,0143;0,1497
0,0001;0,1939
0,2378;0,1478
0,0903;0,1267
0,9744;0,0019
0,6059;0,5374
0,0014;0,2111
0,7950;0,2246
0,0215;0,1209
0,0025;0,3589
0,1785;0,1574
0,0010;0,2380
0,6239;0,4511
0,1606;0,1305
0,6891;0,0557
0,0231;0,5144
0,0792;0,1209
0,0006;0,2610
0,0015;0,2035
0,1726;0,0845
0,0260;0,1536
0,9605;0,0019
0,0172;0,1382
0,2198;0,0845
0,9100;0,0058
0,8104;0,0115
0,8060;0,5010
0,0035;0,1766
0,0000;0,4261
0,1367;0,0787
0,9639;0,0019
0,0112;0,1267
0,8526;0,1420
0,0017;0,1939
0,0001;0,2342
0,0000;0,7524
0,8522;0,0768
0,0517;0,2015
0,9899;0,0019
0,0000;0,3724
0,0001;0,2937
0,0013;0,1766
0,0050;0,1747
0,0001;0,4319
0,9542;0,2591
0,3801;0,3839
0,0386;0,2131
1,0000;0,1516
0,0014;0,2169
0,8555;0,2937
0,0106;0,2092
0,8023;0,5816
0,0471;0,2841
0,0910;0,5259
0,4846;0,2418
0,1126;0,1324
0,1200;0,1132
0,0970;0,1420
0,7161;0,0921
0,0000;0,7006
0,0034;0,1900
0,0015;0,2188
0,2731;0,1497
0,2856;0,1248
0,0577;0,1401
0,0001;0,2534
0,0467;0,1536
0,0840;0,2668
0,0000;0,3570
0,0012;0,5777
0,0011;0,2169
0,0002;0,4280
0,0006;0,1919
0,0002;0,2994
0,7656;0,1708
0,0031;0,2015
0,0292;0,1766
0,0060;0,1900
0,0289;0,3647
0,0004;0,2322
0,0001;0,2975
0,5587;0,0576
0,0090;0,2111
0,0041;0,4299
0,0000;0,3109
0,0004;0,2610
0,2001;0,2975
0,0028;0,2303
0,0374;0,1670
0,0174;0,1747
0,0017;0,2111
0,0018;0,2841
0,0328;0,1152
0,1270;0,6315
0,0058;0,2821
0,0597;0,1248
0,3683;0,0749
0,0375;0,4664
0,0146;0,1382
0,0041;0,1708
0,9043;0,0154
0,0011;0,2553
0,8715;0,0230
0,7886;0,0288
0,0003;0,2783
0,0011;0,2226
0,0254;0,1459
0,0333;0,1977
0,0006;0,2687
0,0474;0,1689
0,1185;0,1516
0,8478;0,1516
0,9395;0,6756
0,4353;0,2015
0,0069;0,2399
0,0004;0,2476
0,0021;0,2131
0,0051;0,2342
0,0006;0,2457
0,0000;0,4069
0,6454;0,1689
0,0074;0,2418
0,0461;0,2917
0,8201;0,0326
0,0001;0,2917
0,0000;0,3762
